chr,start,end,annotation,geneName,transcript,distanceToTSS
chrX,47658914,47658914,promoter-TSS,UXT-AS1,ENST00000591832.1;ENST00000590504.1;ENST00000664698.1;ENST00000670339.1,80;60;176;320
chrX,48521705,48521705,promoter-TSS,EBP,ENST00000276096.10;ENST00000498425.1;ENST00000651615.1;ENST00000495186.6;ENST00000446158.5;ENST00000414061.1,93;99;100;102;150;163
chrX,48574863,48574863,promoter-TSS,RBM3,ENST00000376755.1;ENST00000491236.1;ENST00000376775.3,88;126;2
chrX,48957607,48957607,promoter-TSS,,ENST00000376488.8;ENST00000396743.7;ENST00000455452.5;ENST00000156084.8;ENST00000484499.5,0;23;417;23;550
chrX,49123724,49123724,promoter-TSS,,ENST00000156109.7,10
chrX,49270097,49270097,promoter-TSS,,ENST00000652102.1;ENST00000471261.2;ENST00000650666.1,116;523;466
chrX,51743441,51743441,promoter-TSS,,ENST00000340438.6,0
chr1,32965003,32965003,promoter-TSS,RNF19B,ENST00000373456.11;ENST00000235150.5;ENST00000356990.9,317;193;317
chrX,54044664,54044664,promoter-TSS,,ENST00000338154.11;ENST00000687764.1;ENST00000686349.1;ENST00000415025.5,190;777;547;601
chrX,54183540,54183540,promoter-TSS,,ENST00000375180.7;ENST00000328235.4;ENST00000497680.1;ENST00000477084.1,285;284;761;258
chrX,54529839,54529839,promoter-TSS,,ENST00000674229.1;ENST00000674498.1;ENST00000674300.1;ENST00000674225.1;ENST00000674178.1;ENST00000336470.8;ENST00000360845.3;ENST00000674238.1;ENST00000674420.1;ENST00000674311.1;ENST00000674508.1;ENST00000489691.1,343;343;363;364;369;371;379;398;408;420;439;473
chrX,55089066,55089066,promoter-TSS,,ENST00000374968.9;ENST00000374965.5;ENST00000449097.1,47;13;69
chrX,64395525,64395525,promoter-TSS,,ENST00000374852.4,72
chrX,68499031,68499031,promoter-TSS,YIPF6,ENST00000470730.5;ENST00000374643.7;ENST00000462683.6;ENST00000462972.1;ENST00000687730.2,2;17;19;49;41
chr10,27240450,27240450,promoter-TSS,,ENST00000676599.1,92
chrX,71068526,71068526,promoter-TSS,SNX12,ENST00000622259.4;ENST00000374274.8;ENST00000490561.6;ENST00000465030.1;ENST00000276105.3,77;191;202;137;122
chrX,71118749,71118749,promoter-TSS,,ENST00000693324.1;ENST00000689008.1;ENST00000686548.1;ENST00000690145.1;ENST00000691468.1;ENST00000688718.1,45;36;36;23;22;69
chrX,71366369,71366369,promoter-TSS,,ENST00000683352.1;ENST00000683782.1;ENST00000423759.6,63;11;11
chrX,73851245,73851245,promoter-TSS,,ENST00000434839.3;ENST00000635841.2,151;620
chrX,77895772,77895772,promoter-TSS,,ENST00000618282.5;ENST00000358075.11;ENST00000692161.1;ENST00000685015.1;ENST00000691993.1;ENST00000688650.1;ENST00000691172.1;ENST00000689519.1;ENST00000685353.1;ENST00000685002.1;ENST00000476168.1;ENST00000373336.3,336;178;323;334;205;334;340;334;334;334;347;331
chrX,84188255,84188255,promoter-TSS,,ENST00000262752.5;ENST00000460730.1,55;356
chrX,85109375,85109375,promoter-TSS,SATL1,ENST00000395409.7;ENST00000509231.1,406;326
chr10,28533713,28533713,promoter-TSS,,ENST00000442148.6;ENST00000448193.5;ENST00000414108.6;ENST00000679428.1;ENST00000527986.5;ENST00000664327.1,35;49;321;409;969;646
chrX,101658784,101658784,promoter-TSS,ARMCX2,ENST00000330154.6;ENST00000433318.5;ENST00000467416.1,134;162;189
chrX,101931974,101931974,promoter-TSS,ZMAT1,ENST00000372782.4;ENST00000651725.2;ENST00000458570.5;ENST00000488347.5,209;52;56;52
chrX,103586079,103586079,promoter-TSS,TCEAL4,ENST00000469586.1,56
chr10,29409789,29409789,promoter-TSS,SVIL-AS1,ENST00000455774.1;ENST00000658254.1,453;422
chrX,107000259,107000259,promoter-TSS,,ENST00000355610.9;ENST00000255495.7,46;180
chrX,111681135,111681135,promoter-TSS,ALG13,ENST00000371979.7;ENST00000623622.2;ENST00000622997.3;ENST00000394780.8;ENST00000624161.3;ENST00000468657.5;ENST00000624881.3;ENST00000636363.1;ENST00000473389.5;ENST00000482374.5;ENST00000492038.5;ENST00000622986.3;ENST00000486353.5;ENST00000495283.5;ENST00000699748.1;ENST00000623144.3;ENST00000470971.5;ENST00000489033.5;ENST00000623255.1;ENST00000471924.5;ENST00000623148.3;ENST00000436609.5;ENST00000482742.5;ENST00000623189.1,16;14;34;34;40;43;43;43;53;56;58;59;62;62;62;68;71;80;98;131;131;521;527;677
chrX,115234044,115234044,promoter-TSS,,ENST00000317135.13;ENST00000538422.2,51;27
chrX,119853214,119853214,promoter-TSS,,ENST00000276201.7;ENST00000345865.6,250;215
chrX,123961335,123961335,promoter-TSS,STAG2,ENST00000371160.5;ENST00000435103.5;ENST00000687852.1;ENST00000371145.8;ENST00000692982.1;ENST00000691383.1;ENST00000686802.1;ENST00000691035.1;ENST00000371157.7;ENST00000686127.1;ENST00000458176.5;ENST00000371144.7;ENST00000466748.5;ENST00000471107.1;ENST00000428941.5;ENST00000435215.5;ENST00000426367.1,20;16;51;370;380;382;382;382;382;389;403;403;439;487;697;758;5
chrX,131831093,131831093,promoter-TSS,FIRRE,ENST00000649541.1;ENST00000663405.1;ENST00000665076.1;ENST00000654978.1;ENST00000427391.2;ENST00000668308.1;ENST00000658376.1;ENST00000650184.1;ENST00000653136.2;ENST00000657242.1;ENST00000658060.1,488;455;472;449;449;419;471;488;467;230;470
chr10,31319255,31319255,promoter-TSS,ZEB1,ENST00000559858.5;ENST00000560721.6;ENST00000558440.5;ENST00000424869.6;ENST00000437844.6;ENST00000542815.7;ENST00000558863.5;ENST00000561212.5;ENST00000450834.3;ENST00000424191.1;ENST00000607166.2;ENST00000659795.2;ENST00000656575.1;ENST00000441257.1;ENST00000607455.1,42;42;41;38;38;32;857;870;190;322;185;162;230;227;192
chrX,135521626,135521626,promoter-TSS,INTS6L-AS1,ENST00000430820.1,951
chrX,136909152,136909152,promoter-TSS,,ENST00000650669.2;ENST00000687469.1;ENST00000693626.2;ENST00000685929.2;ENST00000685550.1;ENST00000431464.6;ENST00000424306.5;ENST00000701317.1;ENST00000687978.1;ENST00000688713.1;ENST00000686432.1;ENST00000693698.1,216;230;235;240;240;240;242;254;264;264;283;294
chrX,139966343,139966343,promoter-TSS,,ENST00000370540.2,821
chrX,141903878,141903878,promoter-TSS,,ENST00000285879.5;ENST00000406005.2,15;923
chrX,142205293,142205293,promoter-TSS,,ENST00000247452.4,2
chrX,152941687,152941687,promoter-TSS,ZNF185,ENST00000454925.1,13
chrX,153794468,153794468,promoter-TSS,SSR4,ENST00000482902.5;ENST00000460616.5;ENST00000370086.8;ENST00000370085.3;ENST00000471724.5;ENST00000471880.5;ENST00000486204.5;ENST00000370092.7;ENST00000370093.5;ENST00000217901.10;ENST00000427365.6;ENST00000444450.5;ENST00000497043.5;ENST00000495356.5;ENST00000461215.2;ENST00000491235.1,18;190;199;205;207;210;579;43;86;92;111;108;111;132;121;142
chrX,154019971,154019971,promoter-TSS,IRAK1,ENST00000369974.6;ENST00000369980.8;ENST00000444230.5;ENST00000699980.1;ENST00000369973.7;ENST00000393687.6;ENST00000429936.6;ENST00000390190.4,94;68;170;912;73;158;158;17
chrX,154428676,154428676,promoter-TSS,,ENST00000677342.1;ENST00000422890.5;ENST00000449556.5;ENST00000439372.6;ENST00000679241.1;ENST00000369762.7;ENST00000446552.1;ENST00000455205.5;ENST00000429585.5;ENST00000491569.5;ENST00000678317.1;ENST00000677332.1;ENST00000619046.5;ENST00000360656.4;ENST00000702268.1,42;30;12;6;0;0;12;21;64;168;370;405;450;149;207
chrX,154516191,154516191,promoter-TSS,FAM3A,ENST00000359889.9;ENST00000322269.10;ENST00000419205.5;ENST00000369643.5;ENST00000447601.7;ENST00000621967.4;ENST00000434658.6;ENST00000369641.7;ENST00000393572.5;ENST00000449971.5;ENST00000416319.5;ENST00000426266.5;ENST00000440318.5;ENST00000457212.5;ENST00000412894.5;ENST00000421517.5;ENST00000497506.5;ENST00000442929.1;ENST00000492763.1;ENST00000433619.2,44;50;50;74;40;50;50;46;30;38;23;25;369;45;20;25;32;17;25;37
chrX,155027066,155027066,promoter-TSS,FUNDC2,ENST00000484175.5;ENST00000423959.5;ENST00000453950.1,86;125;197
chrX,155264559,155264559,promoter-TSS,,ENST00000369454.4,67
chr10,32056196,32056196,promoter-TSS,,ENST00000383933.1,549
chr10,32346477,32346477,promoter-TSS,,ENST00000412085.1;ENST00000417447.1,21;919
chr10,37976712,37976712,promoter-TSS,ZNF25-DT,ENST00000412789.1;ENST00000302609.8;ENST00000374633.5;ENST00000467975.2,112;64;84;119
chr10,43436834,43436834,promoter-TSS,,ENST00000315429.11;ENST00000652684.1;ENST00000689627.1;ENST00000437590.4;ENST00000456416.6;ENST00000490208.1;ENST00000451167.2,6;13;38;276;291;313;323
chr10,47705775,47705775,promoter-TSS,RHEBP2,ENST00000450289.1,427
chr10,50624961,50624961,promoter-TSS,,ENST00000443374.7;ENST00000609579.1;ENST00000429490.5;ENST00000619438.4;ENST00000609445.5,17;1;983;983;24
chr10,51699885,51699885,promoter-TSS,,ENST00000331173.6,289
chr1,35557683,35557683,promoter-TSS,NCDN,ENST00000356090.8;ENST00000373243.7;ENST00000459931.1;ENST00000437806.1;ENST00000697000.1;ENST00000325722.8;ENST00000697001.1;ENST00000697002.1;ENST00000469892.6;ENST00000697003.1;ENST00000697004.1;ENST00000697005.1;ENST00000697006.1;ENST00000697007.1;ENST00000697008.1;ENST00000697009.1;ENST00000697010.1;ENST00000697011.1;ENST00000697012.1;ENST00000697013.1;ENST00000697014.1;ENST00000697015.1;ENST00000697016.1;ENST00000697017.1;ENST00000697018.1;ENST00000697019.1;ENST00000697020.1;ENST00000697021.1;ENST00000697022.1;ENST00000697023.1;ENST00000697025.1;ENST00000697026.1;ENST00000697027.1;ENST00000697028.1;ENST00000461312.6;ENST00000426982.7;ENST00000697030.1;ENST00000697031.1;ENST00000478463.6;ENST00000697033.1;ENST00000492888.1;ENST00000476329.1;ENST00000473465.1,108;115;147;822;258;279;66;270;253;270;435;308;295;276;266;266;266;249;83;67;270;295;418;270;279;279;311;295;292;270;292;266;83;270;270;27;270;282;277;292;70;79;294
chr1,36088895,36088895,promoter-TSS,,ENST00000373178.5,2
chr1,36386039,36386039,promoter-TSS,STK40,ENST00000373129.7;ENST00000373130.7;ENST00000373132.4;ENST00000482458.1;ENST00000460017.1,154;150;114;159;162
chr1,36464364,36464364,promoter-TSS,,ENST00000373116.6;ENST00000462067.1,19;18
chr1,37556994,37556994,promoter-TSS,,ENST00000296218.8;ENST00000652629.1;ENST00000490312.1;ENST00000466723.1,74;53;40;3
chr10,68720952,68720952,promoter-TSS,CCAR1,ENST00000536391.5;ENST00000630771.2;ENST00000538031.5;ENST00000543719.5;ENST00000541012.5;ENST00000543229.5;ENST00000539539.5;ENST00000265872.11;ENST00000543225.5;ENST00000536012.5;ENST00000494903.2;ENST00000540210.5,59;191;263;273;274;286;286;286;289;289;299;302
chr10,68955881,68955881,promoter-TSS,,ENST00000685106.1;ENST00000687162.1;ENST00000684824.1;ENST00000354185.9;ENST00000686528.1;ENST00000690650.1;ENST00000620315.2;ENST00000690316.1,253;256;278;288;294;517;529;529
chr1,6625189,6625189,promoter-TSS,THAP3,ENST00000484676.1;ENST00000307896.10;ENST00000377627.7;ENST00000484669.6;ENST00000487819.5;ENST00000472925.1,17;7;2;8;35;40
chr10,73496031,73496031,promoter-TSS,PPP3CB-AS1,ENST00000596320.5;ENST00000597958.5;ENST00000600206.5;ENST00000610317.4;ENST00000595069.5;ENST00000593790.5;ENST00000600607.5;ENST00000360663.10;ENST00000394828.6;ENST00000394829.6;ENST00000342558.3,255;255;255;258;258;259;264;6;6;6;34
chr10,74176501,74176501,promoter-TSS,,ENST00000673310.1;ENST00000672920.1;ENST00000672394.1;ENST00000673027.1;ENST00000372734.5;ENST00000541550.6,49;82;150;261;261;268
chr10,75211051,75211051,promoter-TSS,VDAC2,ENST00000447677.5;ENST00000413289.1,16;404
chr10,77637708,77637708,promoter-TSS,KCNMA1,ENST00000639601.1;ENST00000639205.1;ENST00000639498.1;ENST00000638223.1;ENST00000639344.1;ENST00000638848.1;ENST00000639090.1;ENST00000639489.1;ENST00000372408.7;ENST00000639995.1;ENST00000372421.10;ENST00000372437.6;ENST00000638895.1;ENST00000457953.6;ENST00000372440.6;ENST00000404771.8;ENST00000638203.1;ENST00000638306.1;ENST00000638351.1;ENST00000638606.1;ENST00000639591.1;ENST00000640182.1;ENST00000640605.1;ENST00000639968.1;ENST00000372403.9;ENST00000640626.1;ENST00000404857.6;ENST00000638252.1;ENST00000640029.1;ENST00000640093.1;ENST00000640934.1;ENST00000639544.1;ENST00000640807.1;ENST00000434208.6;ENST00000639370.1;ENST00000640141.1;ENST00000640969.1;ENST00000639406.1;ENST00000639823.1;ENST00000640834.1;ENST00000626620.3;ENST00000638575.1;ENST00000638759.1;ENST00000638514.1;ENST00000640773.1;ENST00000638249.1;ENST00000638506.1;ENST00000639120.1;ENST00000618048.2;ENST00000481070.1,49;260;260;65;213;13;66;66;260;245;144;254;109;57;66;66;66;66;66;66;66;66;66;66;260;260;260;260;260;260;260;65;65;65;139;66;97;13;260;29;65;65;65;51;139;372;224;22;16;80
chr10,89342720,89342720,promoter-TSS,LIPA,ENST00000282673.5;ENST00000487618.5;ENST00000463623.1;ENST00000489359.1,15;45;109;60
chr10,89701617,89701617,promoter-TSS,,ENST00000371728.8;ENST00000260753.8;ENST00000447580.1;ENST00000690734.1;ENST00000701618.1;ENST00000661505.1;ENST00000657501.1;ENST00000686187.1,26;6;61;200;196;390;342;230
chr10,90871410,90871410,promoter-TSS,RPP30,ENST00000413330.5;ENST00000487998.5;ENST00000371703.8;ENST00000277882.7,541;562;563;572
chr10,91410075,91410075,promoter-TSS,HECTD2,ENST00000446394.5;ENST00000371681.8;ENST00000298068.10,209;268;268
chr10,96130055,96130055,promoter-TSS,ZNF518A,ENST00000539666.5;ENST00000624776.4;ENST00000563195.1;ENST00000316045.10;ENST00000484770.1,0;0;16;241;623
chr1,40691710,40691710,promoter-TSS,NFYC,ENST00000467203.5;ENST00000424419.6;ENST00000427410.6;ENST00000447388.8;ENST00000425457.6;ENST00000453631.5;ENST00000456393.6;ENST00000372654.5;ENST00000534399.5;ENST00000372653.5;ENST00000372669.8,61;23;20;5;5;6;32;127;297;302;579
chr10,97633544,97633544,promoter-TSS,MORN4,ENST00000478953.1;ENST00000307450.11;ENST00000370635.3,43;43;52
chr10,101353757,101353757,promoter-TSS,BTRC,ENST00000393441.8;ENST00000475200.5;ENST00000408038.6;ENST00000370187.8;ENST00000465182.1;ENST00000370183.2,275;311;349;407;424;776
chr10,102056382,102056382,promoter-TSS,,ENST00000370033.9;ENST00000311122.5,208;188
chr10,102152213,102152213,promoter-TSS,NOLC1,ENST00000405356.5;ENST00000605788.6;ENST00000464969.6;ENST00000488254.6;ENST00000603946.5;ENST00000461421.5;ENST00000476468.5;ENST00000370007.5,36;175;181;190;190;195;199;201
chr10,102245762,102245762,promoter-TSS,,ENST00000676993.1,90
chr10,102645659,102645659,promoter-TSS,TRIM8,ENST00000646349.1,37
chr10,102743632,102743632,promoter-TSS,,ENST00000448841.7;ENST00000647664.1,315;349
chr1,41242089,41242089,promoter-TSS,,ENST00000425554.1;ENST00000670398.1;ENST00000445073.1;ENST00000337495.9;ENST00000372596.5;ENST00000372597.5;ENST00000488592.1,283;466;485;20;26;26;64
chr10,110305085,110305085,promoter-TSS,,ENST00000369603.10;ENST00000369592.1;ENST00000460483.5;ENST00000471297.1;ENST00000674928.1;ENST00000477763.1,164;387;178;146;146;953
chr10,119080235,119080235,promoter-TSS,,ENST00000687829.2,693
chr10,119596675,119596675,promoter-TSS,TIAL1,ENST00000369093.6;ENST00000479729.1,179;42
chr10,119620656,119620656,promoter-TSS,RAD1P1,ENST00000231383.8,411
chr10,119872966,119872966,promoter-TSS,MCMBP,ENST00000360003.7;ENST00000369077.4,211;122
chr10,119892592,119892592,promoter-TSS,,ENST00000705471.1;ENST00000369075.8;ENST00000470478.1;ENST00000569515.1,114;137;152;35
chr10,123008795,123008795,promoter-TSS,ACADSB,ENST00000368869.8;ENST00000358776.7;ENST00000368886.10;ENST00000617859.4;ENST00000496605.5;ENST00000469821.1;ENST00000479103.1,183;210;0;107;11;21;16
chr1,42959202,42959202,promoter-TSS,,ENST00000426263.10;ENST00000630287.2;ENST00000675112.1;ENST00000674765.1;ENST00000625233.2;ENST00000372500.4;ENST00000415851.6;ENST00000630821.1;ENST00000460369.3;ENST00000676097.1,333;353;527;342;342;365;333;333;342;308
chr10,130136422,130136422,promoter-TSS,,ENST00000331244.10;ENST00000368644.5;ENST00000481034.1,30;22;22
chr10,131900978,131900978,promoter-TSS,,ENST00000455566.6;ENST00000616467.4;ENST00000482010.6;ENST00000470416.5,29;52;287;312
chr10,132332174,132332174,promoter-TSS,LRRC27,ENST00000344079.9;ENST00000625755.2;ENST00000368614.8;ENST00000462656.5;ENST00000368613.8;ENST00000368620.2;ENST00000368619.3;ENST00000456004.1,19;18;18;51;104;326;342;336
chr11,2400769,2400769,promoter-TSS,,ENST00000333256.11;ENST00000437110.5;ENST00000435795.5;ENST00000485682.6,18;12;5;248
chr11,6234621,6234621,promoter-TSS,CNGA4,ENST00000533426.5;ENST00000449352.7;ENST00000265978.8;ENST00000524416.1,143;14;89;41
chr11,6419146,6419146,promoter-TSS,APBB1,ENST00000299402.10;ENST00000608435.5;ENST00000609360.6;ENST00000533407.6;ENST00000532020.2,75;74;51;74;56
chr11,7020306,7020306,promoter-TSS,,ENST00000299481.5;ENST00000278314.5;ENST00000536068.5;ENST00000531083.5;ENST00000525017.1,172;39;70;7;35
chr11,7987364,7987364,promoter-TSS,,ENST00000531572.2;ENST00000640290.2;ENST00000678993.1;ENST00000651655.1;ENST00000677121.1;ENST00000531329.6;ENST00000678132.1;ENST00000528653.2;ENST00000677179.1;ENST00000528763.2,26;26;26;26;26;23;19;15;6;233
chr1,43707559,43707559,promoter-TSS,ST3GAL3,ENST00000643886.1;ENST00000643597.1;ENST00000372372.7;ENST00000361400.9;ENST00000330208.6;ENST00000335430.10;ENST00000545417.5;ENST00000372374.7;ENST00000643252.1;ENST00000647237.1;ENST00000642331.1;ENST00000347631.8;ENST00000361392.9;ENST00000646109.1;ENST00000533997.6;ENST00000353126.8;ENST00000643283.1;ENST00000642934.1;ENST00000645640.1;ENST00000351035.8;ENST00000489897.6;ENST00000642949.1;ENST00000530154.5;ENST00000645705.1;ENST00000645142.1;ENST00000646971.1;ENST00000646027.1;ENST00000646069.1;ENST00000642504.1;ENST00000647148.1;ENST00000262915.8;ENST00000479383.6;ENST00000646776.1;ENST00000647482.1;ENST00000645394.1;ENST00000647128.1;ENST00000484868.2;ENST00000461066.6;ENST00000361746.9;ENST00000645034.1;ENST00000645165.1;ENST00000647134.1;ENST00000644195.1;ENST00000663424.1;ENST00000439057.6;ENST00000659644.2;ENST00000418149.2,34;34;31;25;25;25;25;22;22;22;22;22;20;19;18;17;15;15;15;14;13;13;11;11;11;11;9;7;5;3;2;0;6;6;12;66;80;83;87;88;125;130;281;193;187;187;187
chr1,43975042,43975042,promoter-TSS,ATP6V0B,ENST00000532642.5;ENST00000236067.8;ENST00000471859.6;ENST00000472277.5;ENST00000461670.5;ENST00000472174.7;ENST00000468183.5;ENST00000473485.5;ENST00000496131.1;ENST00000498208.1;ENST00000532072.1;ENST00000647729.1,97;93;90;83;81;81;70;69;62;57;794;220
chr11,10294190,10294190,promoter-TSS,,ENST00000692716.1;ENST00000256190.13;ENST00000689940.1;ENST00000689128.1;ENST00000675281.2;ENST00000676387.2;ENST00000676324.2;ENST00000689258.1;ENST00000533770.6;ENST00000688417.1;ENST00000687210.1;ENST00000526353.2;ENST00000693022.1;ENST00000693201.1;ENST00000686079.1;ENST00000687256.1;ENST00000688206.1;ENST00000693212.1;ENST00000687300.1;ENST00000688739.1;ENST00000690806.1;ENST00000686677.1;ENST00000692068.1;ENST00000690959.1,30;28;36;61;28;16;16;19;120;28;107;28;28;28;28;24;28;28;27;2;28;16;28;18
chr11,10808634,10808634,promoter-TSS,,ENST00000685381.1;ENST00000499765.2;ENST00000526148.6;ENST00000532383.5;ENST00000396525.7;ENST00000531416.6;ENST00000532082.6;ENST00000527526.6;ENST00000525995.1;ENST00000533485.1,564;569;660;605;73;549;324;757;3;956
chr11,10857800,10857800,promoter-TSS,,ENST00000664276.1;ENST00000501079.7;ENST00000664153.3;ENST00000669704.1;ENST00000702973.1;ENST00000658394.1;ENST00000702629.1;ENST00000529014.6;ENST00000666098.1;ENST00000654337.1;ENST00000526852.5;ENST00000534690.5,378;416;418;418;424;424;424;425;508;884;18;162
chr11,12066234,12066234,promoter-TSS,,ENST00000476130.2,694
chr1,44631965,44631965,promoter-TSS,RNF220,ENST00000474064.5;ENST00000471494.5;ENST00000488865.2;ENST00000497469.5;ENST00000475378.5;ENST00000484745.5,2;9;18;269;289;679
chr11,16738857,16738857,promoter-TSS,SOX6,ENST00000530378.5;ENST00000524520.5,213;213
chr11,17170086,17170086,promoter-TSS,PIK3C2A,ENST00000265970.11,344
chr1,44775839,44775839,promoter-TSS,SNORD55,ENST00000581525.1;ENST00000364043.1;ENST00000428791.1,24;650;28
chr11,18322527,18322527,promoter-TSS,GTF2H1,ENST00000531757.5;ENST00000418116.6;ENST00000534213.5;ENST00000534641.5;ENST00000265963.9;ENST00000526461.1;ENST00000525831.5;ENST00000532227.1;ENST00000396253.7;ENST00000349215.8;ENST00000438420.6;ENST00000531848.1;ENST00000399287.7;ENST00000589545.1,19;29;39;39;39;40;41;54;352;386;352;328;348;438
chr11,19712405,19712405,promoter-TSS,,ENST00000349880.9;ENST00000396085.6,431;431
chr1,45584426,45584426,promoter-TSS,,ENST00000685973.1,492
chr1,45686526,45686526,promoter-TSS,,ENST00000355105.8;ENST00000290795.7,6;9
chr11,31645936,31645936,promoter-TSS,ELP4,ENST00000638828.1,29
chr1,46340830,46340830,promoter-TSS,NSUN4,ENST00000307089.7;ENST00000486270.5;ENST00000474844.6;ENST00000469918.5;ENST00000472157.1;ENST00000537428.2,40;27;22;9;0;356
chr11,45355429,45355429,promoter-TSS,,ENST00000524410.1;ENST00000667593.1;ENST00000668755.3;ENST00000669834.2;ENST00000687184.2;ENST00000670220.1;ENST00000660758.1;ENST00000656602.2;ENST00000524488.1;ENST00000524565.1,57;0;23;30;35;40;40;47;70;71
