chr,start,end,annotation,geneName,transcript,distanceToTSS
chr10,22252133,22252133,promoter-TSS,,ENST00000623583.1,60
chrX,153470553,153470553,promoter-TSS,,ENST00000330912.7;ENST00000334497.7;ENST00000338525.7;ENST00000370232.4;ENST00000370211.10;ENST00000490165.5;ENST00000490453.5;ENST00000464993.1,33;33;33;33;22;0;11;1
chr10,22321601,22321601,promoter-TSS,BMI1,ENST00000456675.2;ENST00000442508.5,15;504
chrX,153971822,153971822,promoter-TSS,,ENST00000369982.5;ENST00000310441.12;ENST00000369984.4,931;3;637
chrX,154019984,154019984,promoter-TSS,IRAK1,ENST00000369974.6;ENST00000369980.8;ENST00000444230.5;ENST00000699980.1;ENST00000369973.7;ENST00000393687.6;ENST00000429936.6;ENST00000390190.4,107;81;183;925;86;171;171;4
chrX,154097678,154097678,promoter-TSS,,ENST00000303391.11;ENST00000453960.7;ENST00000628176.2;ENST00000407218.5;ENST00000369957.5;ENST00000496908.5;ENST00000415944.3;ENST00000676382.1;ENST00000637533.1;ENST00000700484.1;ENST00000627864.1;ENST00000629277.1,38;38;58;10;14;708;699;52;652;52;1;154
chrX,154428686,154428686,promoter-TSS,,ENST00000677342.1;ENST00000422890.5;ENST00000449556.5;ENST00000439372.6;ENST00000679241.1;ENST00000369762.7;ENST00000446552.1;ENST00000455205.5;ENST00000429585.5;ENST00000491569.5;ENST00000678317.1;ENST00000677332.1;ENST00000619046.5;ENST00000360656.4;ENST00000702268.1,52;40;22;16;8;8;2;11;54;158;360;395;440;159;217
chrX,154437118,154437118,promoter-TSS,GDI1,ENST00000475976.5;ENST00000445564.5;ENST00000447750.7;ENST00000434049.1;ENST00000415109.5;ENST00000481304.5;ENST00000485143.5;ENST00000491154.1,35;35;35;45;47;70;541;887
chrX,155071519,155071519,promoter-TSS,BRCC3,ENST00000340647.8;ENST00000369459.6;ENST00000369462.5;ENST00000330045.12;ENST00000411985.5;ENST00000453705.1;ENST00000369484.8;ENST00000369476.8;ENST00000482244.5,98;19;15;10;0;12;382;382;382
chrX,155216477,155216477,promoter-TSS,,ENST00000286428.7,16
chrX,155264537,155264537,promoter-TSS,,ENST00000369454.4,45
chrY,19744703,19744703,promoter-TSS,,ENST00000653234.1;ENST00000652994.1;ENST00000317961.9;ENST00000382806.6;ENST00000447300.1,52;248;22;57;7
chr10,27240463,27240463,promoter-TSS,,ENST00000676599.1;ENST00000375888.5,79;94
chr1,17054018,17054018,promoter-TSS,,ENST00000375499.8;ENST00000485515.5;ENST00000466613.2,13;10;12
chr10,32379483,32379483,promoter-TSS,EPC1,ENST00000375110.6;ENST00000479380.2;ENST00000462470.1,684;798;868
chr10,56361233,56361233,promoter-TSS,,ENST00000655098.1;ENST00000373944.8;ENST00000494312.5;ENST00000395405.5;ENST00000489649.6;ENST00000361148.6;ENST00000467523.1,245;25;25;39;31;32;851
chr10,67884699,67884699,promoter-TSS,,ENST00000212015.11;ENST00000497639.5;ENST00000432464.5;ENST00000473922.1,42;481;481;484
chr10,73626106,73626106,promoter-TSS,USP54,ENST00000339859.8;ENST00000422491.7;ENST00000685297.1;ENST00000689425.1;ENST00000433394.1;ENST00000474929.1,455;111;95;10;152;177
chr10,73744238,73744238,promoter-TSS,,ENST00000345254.9;ENST00000465076.5;ENST00000339365.2;ENST00000635550.1;ENST00000625041.2,133;145;152;161;77
chr10,74151280,74151280,promoter-TSS,,ENST00000672429.1;ENST00000539909.6;ENST00000286621.7;ENST00000478611.2;ENST00000673352.1;ENST00000355264.9;ENST00000372745.1;ENST00000487653.1,77;58;55;44;39;451;437;522
chr10,74826664,74826664,promoter-TSS,KAT6B,ENST00000649442.1;ENST00000648539.1;ENST00000647666.1;ENST00000648048.1;ENST00000287239.10;ENST00000649375.1;ENST00000650330.1;ENST00000650380.1;ENST00000647637.1;ENST00000372711.2;ENST00000604130.1,83;67;63;63;63;60;35;28;216;393;472
chr1,1890008,1890008,promoter-TSS,,ENST00000703692.1,82
chr10,87863637,87863637,promoter-TSS,,ENST00000692337.1;ENST00000371953.8;ENST00000706955.1;ENST00000706953.1;ENST00000700021.1;ENST00000700022.1;ENST00000686459.1;ENST00000472832.3;ENST00000688922.2;ENST00000487939.1;ENST00000462694.1;ENST00000445946.5,77;11;11;71;157;441;690;691;691;811;830;103
chr1,19210255,19210255,promoter-TSS,,ENST00000437898.3;ENST00000690421.2;ENST00000375254.8,92;99;10
chr1,19251512,19251512,promoter-TSS,,ENST00000330263.5;ENST00000493700.1;ENST00000477853.6;ENST00000688219.1;ENST00000690732.1;ENST00000688332.1;ENST00000692207.1;ENST00000690823.1;ENST00000685594.1;ENST00000685099.1;ENST00000688667.1;ENST00000690451.1;ENST00000375199.7;ENST00000375208.7;ENST00000486405.2;ENST00000688538.1;ENST00000488681.2;ENST00000475079.1,292;322;11;11;11;46;1;10;11;29;29;39;2;9;2;9;13;12
chr10,90871399,90871399,promoter-TSS,RPP30,ENST00000413330.5;ENST00000487998.5;ENST00000371703.8;ENST00000277882.7,552;573;574;583
chr10,91410090,91410090,promoter-TSS,HECTD2,ENST00000446394.5;ENST00000371681.8;ENST00000298068.10,194;253;253
chr10,91798243,91798243,promoter-TSS,,ENST00000371627.5;ENST00000668345.2;ENST00000432938.1;ENST00000432246.1,182;65;47;46
chr10,92848556,92848556,promoter-TSS,EXOC6,ENST00000443748.6;ENST00000371543.5;ENST00000260762.10,87;70;35
chr10,97292615,97292615,promoter-TSS,ARHGAP19-SLIT1,ENST00000479633.2;ENST00000492211.5;ENST00000358308.7;ENST00000358531.9;ENST00000466484.1;ENST00000493068.2,21;7;57;21;19;21
chr10,98415216,98415216,promoter-TSS,,ENST00000370575.5;ENST00000494941.2;ENST00000462874.1,33;80;57
chr10,100529833,100529833,promoter-TSS,,ENST00000529568.5;ENST00000527595.5;ENST00000557395.5;ENST00000528174.5;ENST00000533549.1;ENST00000299166.9;ENST00000370320.4;ENST00000528425.5;ENST00000466088.5;ENST00000529437.1;ENST00000531418.5;ENST00000531189.1,37;37;47;43;30;37;30;36;28;49;45;45
chr10,101353741,101353741,promoter-TSS,BTRC,ENST00000393441.8;ENST00000475200.5;ENST00000408038.6;ENST00000370187.8;ENST00000465182.1;ENST00000370183.2,291;327;365;423;440;792
chr10,102133070,102133070,promoter-TSS,PPRC1,ENST00000413464.6;ENST00000278070.7,75;29
chr10,102432646,102432646,promoter-TSS,,ENST00000369937.5;ENST00000486762.6;ENST00000477994.1,71;77;61
chr10,102461286,102461286,promoter-TSS,MFSD13A,ENST00000238936.8;ENST00000369931.3,108;126
chr10,102854284,102854284,promoter-TSS,,ENST00000339834.10;ENST00000369883.3;ENST00000299353.6;ENST00000478833.1,24;21;11;124
chr10,102918549,102918549,promoter-TSS,,ENST00000652934.1,213
chr10,103367985,103367985,promoter-TSS,,ENST00000690052.1;ENST00000692195.1;ENST00000369839.4;ENST00000687830.1;ENST00000684872.1;ENST00000690667.1;ENST00000687501.1,18;12;8;3;4;4;4
chr10,110567688,110567688,promoter-TSS,,ENST00000691297.1;ENST00000684988.1;ENST00000361804.5;ENST00000691527.1;ENST00000692792.1;ENST00000462899.1,3;3;6;38;264;638
chr10,114174206,114174206,promoter-TSS,,ENST00000369287.8;ENST00000648613.1;ENST00000369285.7;ENST00000369286.1;ENST00000459421.1,2;25;3;13;26
chr1,21176871,21176871,promoter-TSS,,ENST00000669329.1;ENST00000374935.7;ENST00000685872.1;ENST00000602326.6;ENST00000688741.1;ENST00000400422.6;ENST00000634879.2;ENST00000685814.1;ENST00000693470.1;ENST00000438975.5;ENST00000411888.5;ENST00000634778.1,182;16;34;25;636;23;34;34;34;12;13;51
chr10,118342305,118342305,promoter-TSS,,ENST00000369183.9;ENST00000469758.5;ENST00000470476.5;ENST00000369172.8;ENST00000369170.4;ENST00000490048.1;ENST00000487269.1,18;9;9;14;64;558;22
chr10,119104158,119104158,promoter-TSS,FAM45A,ENST00000472379.2;ENST00000497903.5;ENST00000493766.5;ENST00000487888.5;ENST00000361432.3;ENST00000448258.6;ENST00000648560.1,71;65;62;53;44;40;40
chr10,119178759,119178759,promoter-TSS,,ENST00000298510.4,52
chr10,119872972,119872972,promoter-TSS,MCMBP,ENST00000360003.7;ENST00000369077.4,217;128
chr10,119892598,119892598,promoter-TSS,,ENST00000705471.1;ENST00000369075.8;ENST00000470478.1;ENST00000569515.1,108;131;146;41
chr10,123008782,123008782,promoter-TSS,ACADSB,ENST00000368869.8;ENST00000358776.7;ENST00000368886.10;ENST00000617859.4;ENST00000496605.5;ENST00000469821.1;ENST00000479103.1,196;223;12;94;24;8;29
chr10,124801838,124801838,promoter-TSS,,ENST00000298492.6,18
chr10,125823566,125823566,promoter-TSS,,ENST00000278100.11;ENST00000299130.7;ENST00000368759.5;ENST00000463330.5;ENST00000648427.1;ENST00000649536.1;ENST00000368797.10;ENST00000648119.1;ENST00000420761.5;ENST00000649450.1;ENST00000368778.7;ENST00000368774.1,19;19;19;43;366;364;307;354;317;526;369;476
chr10,126905456,126905456,promoter-TSS,DOCK1,ENST00000280333.9;ENST00000623213.2,46;27
chr11,695813,695813,promoter-TSS,,ENST00000526170.6;ENST00000492023.1;ENST00000488769.2;ENST00000397510.9;ENST00000382409.4;ENST00000685854.1;ENST00000690068.1;ENST00000692634.1;ENST00000687329.1;ENST00000686001.1;ENST00000689835.1;ENST00000530813.2;ENST00000693164.1;ENST00000529717.6,16;10;7;2;590;771;771;771;771;771;771;895;771;881
chr11,842506,842506,promoter-TSS,TSPAN4,ENST00000397411.6;ENST00000397396.5;ENST00000397397.7;ENST00000397408.5;ENST00000530404.5;ENST00000525334.5;ENST00000534030.1;ENST00000322028.5,305;317;345;434;808;832;22;22
chr1,22451903,22451903,promoter-TSS,,ENST00000375647.5;ENST00000374651.8;ENST00000404138.5;ENST00000400239.6,51;51;51;35
chr11,2400773,2400773,promoter-TSS,,ENST00000333256.11;ENST00000437110.5;ENST00000435795.5;ENST00000485682.6,22;16;9;244
chr11,6419131,6419131,promoter-TSS,APBB1,ENST00000299402.10;ENST00000608435.5;ENST00000609360.6;ENST00000533407.6;ENST00000532020.2,60;59;36;59;41
chr11,7987347,7987347,promoter-TSS,,ENST00000531572.2;ENST00000640290.2;ENST00000678993.1;ENST00000651655.1;ENST00000677121.1;ENST00000531329.6;ENST00000678132.1;ENST00000528653.2;ENST00000677179.1;ENST00000528763.2,9;9;9;9;9;6;2;0;9;250
chr11,10294185,10294185,promoter-TSS,,ENST00000692716.1;ENST00000256190.13;ENST00000689940.1;ENST00000689128.1;ENST00000675281.2;ENST00000676387.2;ENST00000676324.2;ENST00000689258.1;ENST00000533770.6;ENST00000688417.1;ENST00000687210.1;ENST00000526353.2;ENST00000693022.1;ENST00000693201.1;ENST00000686079.1;ENST00000687256.1;ENST00000688206.1;ENST00000693212.1;ENST00000687300.1;ENST00000688739.1;ENST00000690806.1;ENST00000686677.1;ENST00000692068.1;ENST00000690959.1,35;33;41;56;33;21;21;24;115;33;102;33;33;33;33;29;33;33;32;7;33;21;33;23
chr11,11841925,11841925,promoter-TSS,USP47,ENST00000525257.1;ENST00000527733.7;ENST00000399455.2,14;46;140
chr11,17077662,17077662,promoter-TSS,,ENST00000525634.6;ENST00000228140.6;ENST00000526895.5;ENST00000525828.1;ENST00000533969.1;ENST00000527571.1;ENST00000534329.1;ENST00000528074.1,4;3;43;5;14;4;52;15
chr1,23691819,23691819,promoter-TSS,RPL11,ENST00000374550.8;ENST00000443624.6;ENST00000643754.2;ENST00000467075.2;ENST00000458455.2;ENST00000482370.2,76;12;12;1;486;789
chr1,23825403,23825403,promoter-TSS,,ENST00000374490.8;ENST00000436439.6;ENST00000235958.4;ENST00000509389.5;ENST00000513148.1,25;24;0;23;12
chr11,27506760,27506760,promoter-TSS,,ENST00000651518.1;ENST00000666532.1;ENST00000652063.1;ENST00000650864.1;ENST00000530686.6;ENST00000652636.1;ENST00000652663.1;ENST00000651944.1;ENST00000651193.1;ENST00000652516.1;ENST00000650954.2;ENST00000501663.3;ENST00000650815.1;ENST00000650855.1;ENST00000651152.1;ENST00000651635.1;ENST00000651707.1;ENST00000651742.1;ENST00000651796.1;ENST00000652754.1;ENST00000502161.7;ENST00000650862.1;ENST00000650880.1;ENST00000651103.1;ENST00000651238.1;ENST00000651437.1;ENST00000651756.1;ENST00000651905.1;ENST00000652138.1;ENST00000652325.1;ENST00000652594.1;ENST00000532965.5;ENST00000651252.2;ENST00000652212.1;ENST00000651218.1;ENST00000651990.1;ENST00000652244.1;ENST00000651926.2;ENST00000499008.8;ENST00000501176.7;ENST00000652574.1;ENST00000651592.1;ENST00000651997.1;ENST00000499568.3;ENST00000500662.7;ENST00000652172.1;ENST00000651123.1;ENST00000651026.1;ENST00000651264.1;ENST00000652133.1;ENST00000650703.1;ENST00000652425.1;ENST00000278193.7;ENST00000524596.1,69;69;69;69;77;79;81;81;83;84;84;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;88;88;88;88;88;89;91;91;91;91;91;91;91;91;92;96;96;96;98;104;114;8;8
chr11,31509790,31509790,promoter-TSS,ELP4,ENST00000639878.1;ENST00000379163.10;ENST00000638347.1;ENST00000350638.10;ENST00000638764.1;ENST00000639570.1;ENST00000640533.1;ENST00000638482.1;ENST00000640961.2;ENST00000640342.1;ENST00000640081.1;ENST00000474374.5;ENST00000640231.1;ENST00000638917.1;ENST00000640954.1;ENST00000395934.2;ENST00000638508.1;ENST00000638184.1;ENST00000640921.1;ENST00000638376.1;ENST00000638984.1;ENST00000640790.1;ENST00000526776.5;ENST00000534812.5;ENST00000532287.6;ENST00000278200.5;ENST00000648582.1;ENST00000533642.1;ENST00000527184.5;ENST00000528161.5;ENST00000532624.5;ENST00000529749.5;ENST00000530023.5;ENST00000531693.1;ENST00000532668.1;ENST00000533921.1,34;30;27;27;22;22;22;22;22;19;19;18;17;16;11;11;10;61;96;100;111;134;215;197;167;167;195;144;197;226;184;186;157;211;181;194
chr11,33161488,33161488,promoter-TSS,CSTF3-DT,ENST00000531870.5;ENST00000500025.2;ENST00000323959.9;ENST00000524827.6;ENST00000526480.1;ENST00000438862.6;ENST00000431742.2;ENST00000524556.1,168;199;7;5;66;42;2;6
chr11,34916664,34916664,promoter-TSS,,ENST00000227868.9;ENST00000430469.6;ENST00000533262.1;ENST00000395787.4;ENST00000527830.1,45;31;22;284;312
chr11,36289410,36289410,promoter-TSS,,ENST00000263401.10;ENST00000452374.6;ENST00000532705.1;ENST00000528608.5;ENST00000526789.1,13;38;13;15;17
chr11,43358920,43358920,promoter-TSS,,ENST00000703837.1;ENST00000039989.9;ENST00000299240.10;ENST00000534347.5,0;0;11;33
chr11,45355416,45355416,promoter-TSS,,ENST00000524410.1;ENST00000667593.1;ENST00000668755.3;ENST00000669834.2;ENST00000687184.2;ENST00000670220.1;ENST00000660758.1;ENST00000656602.2;ENST00000524488.1;ENST00000524565.1,44;12;36;43;48;53;53;60;83;84
chr11,47176848,47176848,promoter-TSS,,ENST00000524782.6;ENST00000525314.6;ENST00000395449.7;ENST00000526342.5;ENST00000527927.5;ENST00000532478.5;ENST00000532438.5;ENST00000529455.5;ENST00000525398.5;ENST00000531750.5;ENST00000629231.2;ENST00000527097.5;ENST00000528444.5;ENST00000524727.5;ENST00000529599.5;ENST00000528041.5;ENST00000529439.5;ENST00000530596.5;ENST00000533939.5;ENST00000526185.5;ENST00000528708.5;ENST00000524586.1;ENST00000530794.1;ENST00000528072.1,30;33;10;10;31;1;30;2;21;31;4;19;18;10;30;30;63;19;0;19;60;18;31;30
chr11,47248891,47248891,promoter-TSS,NR1H3,ENST00000395397.7;ENST00000405576.5;ENST00000481020.5;ENST00000481889.6;ENST00000436778.5;ENST00000487913.5;ENST00000531660.5;ENST00000532630.1;ENST00000407404.5;ENST00000672073.1;ENST00000672636.2;ENST00000256997.9;ENST00000529444.7;ENST00000673184.1;ENST00000527256.7;ENST00000672075.1;ENST00000533929.7;ENST00000673511.1;ENST00000673604.1;ENST00000672787.1;ENST00000672166.1;ENST00000673562.1,24;24;32;32;35;35;35;35;64;76;76;14;88;74;71;76;262;76;50;85;74;76
chr11,47426242,47426242,promoter-TSS,PSMC3,ENST00000602866.5;ENST00000524447.6;ENST00000530887.5;ENST00000530651.5;ENST00000531051.6;ENST00000527906.5;ENST00000526993.1;ENST00000531653.5;ENST00000528362.1;ENST00000529500.1,23;16;43;25;6;12;15;16;8;12
chr11,47579063,47579063,promoter-TSS,NDUFS3,ENST00000529276.1;ENST00000528192.5;ENST00000530295.5;ENST00000534208.5;ENST00000534716.2;ENST00000263774.9;ENST00000533105.1;ENST00000524568.1;ENST00000677462.1;ENST00000678975.1;ENST00000531351.2;ENST00000526005.5;ENST00000430070.7;ENST00000533290.5;ENST00000395288.6;ENST00000525720.1;ENST00000530668.1;ENST00000529499.1;ENST00000531067.1;ENST00000529946.1;ENST00000534239.1,33;22;8;8;10;10;21;35;59;64;75;106;92;273;93;294;89;123;294;115;86
chr11,47642463,47642463,promoter-TSS,MTCH2,ENST00000539759.5;ENST00000302503.8,10;95
chr11,47767682,47767682,promoter-TSS,,ENST00000263773.10;ENST00000534003.5;ENST00000540172.2;ENST00000542975.1,340;395;240;238
chr11,47848309,47848309,promoter-TSS,,ENST00000378460.7;ENST00000530326.5;ENST00000528071.5;ENST00000528501.5;ENST00000694867.1;ENST00000529863.1,40;3;24;20;40;24
chr11,57325195,57325195,promoter-TSS,,ENST00000534162.1;ENST00000528882.5;ENST00000358252.8,407;242;242
chr11,57712626,57712626,promoter-TSS,,ENST00000673781.1;ENST00000673810.1;ENST00000278422.9;ENST00000674116.1;ENST00000524972.5;ENST00000378312.8;ENST00000530114.5;ENST00000525035.5;ENST00000533602.5;ENST00000528110.5;ENST00000529403.1;ENST00000528042.1;ENST00000674060.1;ENST00000431606.5;ENST00000337672.9;ENST00000645681.2;ENST00000528205.1;ENST00000534677.1,43;41;32;28;25;22;18;13;11;11;11;0;138;410;410;411;418;404
chr1,25232451,25232451,promoter-TSS,,ENST00000641729.1;ENST00000236273.9;ENST00000354361.3;ENST00000474160.1;ENST00000476231.1,134;50;34;18;50
chr11,61430141,61430141,promoter-TSS,SDHAF2,ENST00000542794.5;ENST00000541135.5;ENST00000542074.1;ENST00000536670.5;ENST00000623232.1;ENST00000534878.5;ENST00000301761.7;ENST00000359614.9;ENST00000537782.5;ENST00000538594.5;ENST00000544801.5;ENST00000536250.1;ENST00000544880.1;ENST00000543265.1;ENST00000543044.2;ENST00000340437.8;ENST00000394888.8;ENST00000439958.8;ENST00000448745.5;ENST00000537641.5;ENST00000477890.6;ENST00000544669.5;ENST00000539952.5;ENST00000535222.5;ENST00000544990.5;ENST00000544585.5;ENST00000413232.5;ENST00000537162.5;ENST00000543545.5;ENST00000541963.5;ENST00000536548.5;ENST00000450000.5;ENST00000449811.5;ENST00000413184.6;ENST00000536145.3;ENST00000545934.5;ENST00000463244.6;ENST00000626926.1;ENST00000489728.1;ENST00000474684.1,98;84;35;19;16;16;16;15;15;15;14;9;1;2;8;229;109;165;836;165;172;190;220;162;856;218;326;152;876;192;218;218;425;590;850;220;148;905;607;199
chr11,62646605,62646605,promoter-TSS,GANAB,ENST00000532402.5;ENST00000346178.8;ENST00000356638.8;ENST00000648273.1;ENST00000534779.5;ENST00000534613.5;ENST00000525994.1;ENST00000526210.1;ENST00000526392.1;ENST00000529737.5;ENST00000534419.1,2;9;7;0;26;10;26;7;0;17;11
chr11,62709652,62709652,promoter-TSS,,ENST00000683892.1;ENST00000405837.5;ENST00000679883.1;ENST00000524862.6;ENST00000531524.5;ENST00000532818.5;ENST00000528874.1,132;137;114;115;123;78;587
chr11,63839116,63839116,promoter-TSS,MARK2,ENST00000350490.11;ENST00000402010.8;ENST00000502399.7;ENST00000425897.3;ENST00000513765.7;ENST00000679216.1,22;5;178;313;347;347
chr11,63974617,63974617,promoter-TSS,,ENST00000314133.4;ENST00000535431.1,2;2
chr11,63986450,63986450,promoter-TSS,,ENST00000538426.6;ENST00000543004.5;ENST00000447683.2;ENST00000536443.1;ENST00000543988.1;ENST00000535140.1,11;3;0;18;391;393
chr11,64778718,64778718,promoter-TSS,,ENST00000594089.1;ENST00000377387.5;ENST00000377390.8;ENST00000227503.13;ENST00000377394.7;ENST00000448404.5;ENST00000486867.2;ENST00000334944.9;ENST00000681407.1;ENST00000706684.1;ENST00000706685.1;ENST00000433274.6;ENST00000706686.1;ENST00000633899.1;ENST00000413951.5;ENST00000432725.1;ENST00000482693.1;ENST00000472725.5;ENST00000463343.1,235;248;175;28;28;28;52;67;196;184;189;957;175;175;210;956;213;680;44
chr11,65333874,65333874,promoter-TSS,,ENST00000703394.1;ENST00000703393.1;ENST00000444314.6;ENST00000528416.6;ENST00000415073.6;ENST00000530993.6;ENST00000703424.1;ENST00000703425.1;ENST00000252268.8;ENST00000703426.1;ENST00000524666.5;ENST00000532264.5;ENST00000532102.5;ENST00000703427.1,30;23;21;21;18;15;6;6;6;4;0;0;2;7
chr11,65712264,65712264,promoter-TSS,KAT5,ENST00000530446.5;ENST00000534104.5;ENST00000341318.9;ENST00000530605.5;ENST00000534293.5;ENST00000527544.5;ENST00000528198.5;ENST00000531880.1;ENST00000534650.5;ENST00000525204.1;ENST00000534681.1,24;17;11;113;152;159;231;235;355;362;540
chr11,66052392,66052392,promoter-TSS,SF3B2,ENST00000528302.5;ENST00000322535.11;ENST00000524627.5;ENST00000533595.5;ENST00000531041.1;ENST00000531589.5;ENST00000530322.5;ENST00000524475.1;ENST00000533421.2,60;27;26;26;25;0;7;203;295
chr11,66438814,66438814,promoter-TSS,MRPL11,ENST00000310999.11;ENST00000430466.6;ENST00000534488.5;ENST00000329819.4,33;33;11;19
chr11,66510664,66510664,promoter-TSS,BBS1,ENST00000526760.5;ENST00000533644.5;ENST00000527251.5;ENST00000526815.5;ENST00000533557.5;ENST00000318312.12;ENST00000525809.5;ENST00000455748.6;ENST00000529955.5;ENST00000526035.5;ENST00000534730.5;ENST00000532908.5;ENST00000529766.5;ENST00000393994.4;ENST00000630659.2;ENST00000524907.5;ENST00000524705.2;ENST00000524458.5,57;54;47;29;28;28;27;21;21;19;15;14;10;8;8;5;347;354
chr11,66638684,66638684,promoter-TSS,RBM4,ENST00000396053.9;ENST00000408993.6;ENST00000578778.5;ENST00000483858.5;ENST00000398692.8;ENST00000310092.12;ENST00000510173.6;ENST00000528039.5;ENST00000506523.6;ENST00000530235.1;ENST00000532968.1;ENST00000409406.1,16;11;6;13;13;18;20;31;33;35;42;250
chr11,67006668,67006668,promoter-TSS,SYT12,ENST00000393946.6,109
chr11,67119299,67119299,promoter-TSS,,ENST00000529006.7;ENST00000398645.6;ENST00000532436.5;ENST00000527157.1,35;29;591;676
chr11,67401782,67401782,promoter-TSS,PPP1CA,ENST00000312989.11;ENST00000376745.9;ENST00000677322.1;ENST00000677343.1;ENST00000532446.5;ENST00000679175.1;ENST00000527663.6;ENST00000532279.2;ENST00000526510.6;ENST00000358239.8;ENST00000529724.1,10;75;80;80;204;177;5;80;80;88;32
